category;title;sku;ssize;warehouse;orders_qty;sum_minus_comm;bought_qty;payout;stock;buyout_anomaly
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Невинномысск;20;21174.72;6;6321.04;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Волгоград;5;5097.31;2;1908.77;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;46;Невинномысск;12;13297.72;3;3256.14;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;48;Казань;9;9258.04;5;5645.11;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;46;Котовск;4;4071.76;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Коледино;150;166848.84;36;40430.44;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;48;Новосибирск;4;3826.31;2;2062.65;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;42;Рязань (Тюшевское);6;6271.59;2;1777.42;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Котовск;11;11398.67;2;1690.48;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;48;Самара (Новосемейкино);2;2158.78;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;42;Электросталь;89;97585.49;32;32870.73;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Владимир;1;920.35;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;42;Остальные;1;1402.62;1;1402.61;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Воронеж;3;2442.81;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;42;Екатеринбург - Испытателей 14г;2;2350.34;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;46;Владимир;1;1213.07;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Тула;112;124214.57;33;36065.67;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Санкт-Петербург Уткина Заводь;6;6392.26;3;2915.24;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;44;Екатеринбург - Перспективная 14;4;3504.6;2;1627.23;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;40;Чашниково;5;5022.61;2;2198.69;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;42;Коледино;166;185262.48;46;50401.21;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;46;Самара (Новосемейкино);5;5507.29;2;2016.26;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;38;Новосибирск;1;884.95;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;42;Чашниково;3;3374.86;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;48;Котовск;2;2501.97;0;0.0;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;40;Самара (Новосемейкино);8;7829.93;3;2953.34;0;0
Жилеты;Жилет костюмный классический укороченный;Т03vest_black;48;Краснодар;20;21914.82;5;4605.2;0;0
